145 None None None None None None None None None None None None 24 
95 None None None None None None None None None None None None 12 
70 None None None None None None None None None None None None 6 
229 None None None None None None None None None None None None 30 
216 None None None None None None None None None None None None 25 
159 None None None None None None None None None None None None 18 
147 None None None None None None None None None None None None 40 
180 None None None None None None None None None None None None 40 
129 None None None None None None None None None None None None 11 
134 None None None None None None None None None None None None 7 
192 None None None None None None None None None None None None 26 
57 None None None None None None None None None None None None 15 
178 None None None None None None None None None None None None 9 
147 None None None None None None None None None None None None 21 
54 None None None None None None None None None None None None 17 
95 None None None None None None None None None None None None 38 
132 None None None None None None None None None None None None 26 
149 None None None None None None None None None None None None 21 
236 None None None None None None None None None None None None 35 
81 None None None None None None None None None None None None 13 
52 None None None None None None None None None None None None 9 
229 None None None None None None None None None None None None 30 
187 None None None None None None None None None None None None 20 
240 None None None None None None None None None None None None 19 
76 None None None None None None None None None None None None 34 
103 None None None None None None None None None None None None 14 
205 None None None None None None None None None None None None 59 
165 None None None None None None None None None None None None 42 
217 None None None None None None None None None None None None 33 
33 None None None None None None None None None None None None 5 
100 None None None None None None None None None None None None 8 
96 None None None None None None None None None None None None 12 
205 None None None None None None None None None None None None 43 
200 None None None None None None None None None None None None 28 
226 None None None None None None None None None None None None 43 
86 None None None None None None None None None None None None 12 
222 None None None None None None None None None None None None 45 
165 None None None None None None None None None None None None 21 
178 None None None None None None None None None None None None 14 
133 None None None None None None None None None None None None 53 
231 None None None None None None None None None None None None 41 
142 None None None None None None None None None None None None 15 
188 None None None None None None None None None None None None 32 
224 None None None None None None None None None None None None 33 
86 None None None None None None None None None None None None 25 
227 None None None None None None None None None None None None 17 
134 None None None None None None None None None None None None 43 
189 None None None None None None None None None None None None 34 
120 None None None None None None None None None None None None 47 
98 None None None None None None None None None None None None 16 
26 None None None None None None None None None None None None 3 
105 None None None None None None None None None None None None 26 
179 None None None None None None None None None None None None 23 
43 None None None None None None None None None None None None 15 
51 None None None None None None None None None None None None 6 
202 None None None None None None None None None None None None 16 
153 None None None None None None None None None None None None 24 
79 None None None None None None None None None None None None 7 
20 None None None None None None None None None None None None 9 
99 None None None None None None None None None None None None 10 
192 None None None None None None None None None None None None 11 
121 None None None None None None None None None None None None 9 
225 None None None None None None None None None None None None 47 
180 None None None None None None None None None None None None 40 
161 None None None None None None None None None None None None 8 
24 None None None None None None None None None None None None 17 
22 None None None None None None None None None None None None 4 
216 None None None None None None None None None None None None 33 
111 None None None None None None None None None None None None 22 
96 None None None None None None None None None None None None 8 
125 None None None None None None None None None None None None 19 
163 None None None None None None None None None None None None 14 
34 None None None None None None None None None None None None 20 
59 None None None None None None None None None None None None 8 
50 None None None None None None None None None None None None 26 
97 None None None None None None None None None None None None 13 
234 None None None None None None None None None None None None 17 
56 None None None None None None None None None None None None 8 
129 None None None None None None None None None None None None 9 
160 None None None None None None None None None None None None 52 
122 None None None None None None None None None None None None 20 
153 None None None None None None None None None None None None 15 
126 None None None None None None None None None None None None 29 
63 None None None None None None None None None None None None 16 
181 None None None None None None None None None None None None 42 
117 None None None None None None None None None None None None 7 
147 None None None None None None None None None None None None 23 
37 None None None None None None None None None None None None 18 
239 None None None None None None None None None None None None 27 
150 None None None None None None None None None None None None 16 
165 None None None None None None None None None None None None 21 
110 None None None None None None None None None None None None 20 
204 None None None None None None None None None None None None 64 
42 None None None None None None None None None None None None 5 
72 None None None None None None None None None None None None 14 
247 None None None None None None None None None None None None 18 
62 None None None None None None None None None None None None 6 
79 None None None None None None None None None None None None 11 
178 None None None None None None None None None None None None 27 
149 None None None None None None None None None None None None 15 
215 None None None None None None None None None None None None 56 
26 None None None None None None None None None None None None 4 
236 None None None None None None None None None None None None 2 
181 None None None None None None None None None None None None 40 
67 None None None None None None None None None None None None 22 
120 None None None None None None None None None None None None 13 
148 None None None None None None None None None None None None 52 
161 None None None None None None None None None None None None 25 
235 None None None None None None None None None None None None 37 
26 None None None None None None None None None None None None 6 
88 None None None None None None None None None None None None 13 
182 None None None None None None None None None None None None 76 
118 None None None None None None None None None None None None 21 
117 None None None None None None None None None None None None 36 
189 None None None None None None None None None None None None 29 
192 None None None None None None None None None None None None 15 
220 None None None None None None None None None None None None 46 
97 None None None None None None None None None None None None 7 
97 None None None None None None None None None None None None 47 
83 None None None None None None None None None None None None 16 
31 None None None None None None None None None None None None 2 
178 None None None None None None None None None None None None 8 
58 None None None None None None None None None None None None 4 
186 None None None None None None None None None None None None 41 
167 None None None None None None None None None None None None 48 
202 None None None None None None None None None None None None 34 
186 None None None None None None None None None None None None 15 
64 None None None None None None None None None None None None 16 
220 None None None None None None None None None None None None 28 
15 None None None None None None None None None None None None 4 
141 None None None None None None None None None None None None 4 
174 None None None None None None None None None None None None 34 
138 None None None None None None None None None None None None 17 
99 None None None None None None None None None None None None 9 
35 None None None None None None None None None None None None 3 
93 None None None None None None None None None None None None 23 
235 None None None None None None None None None None None None 20 
97 None None None None None None None None None None None None 34 
246 None None None None None None None None None None None None 29 
83 None None None None None None None None None None None None 7 
195 None None None None None None None None None None None None 8 
248 None None None None None None None None None None None None 28 
87 None None None None None None None None None None None None 30 
221 None None None None None None None None None None None None 30 
220 None None None None None None None None None None None None 51 
37 None None None None None None None None None None None None 8 
99 None None None None None None None None None None None None 28 
63 None None None None None None None None None None None None 15 
52 None None None None None None None None None None None None 6 
216 None None None None None None None None None None None None 38 
144 None None None None None None None None None None None None 30 
167 None None None None None None None None None None None None 9 
172 None None None None None None None None None None None None 16 
29 None None None None None None None None None None None None 16 
164 None None None None None None None None None None None None 15 
166 None None None None None None None None None None None None 19 
75 None None None None None None None None None None None None 21 
94 None None None None None None None None None None None None 32 
192 None None None None None None None None None None None None 35 
89 None None None None None None None None None None None None 22 
12 None None None None None None None None None None None None 5 
98 None None None None None None None None None None None None 9 
29 None None None None None None None None None None None None 6 
174 None None None None None None None None None None None None 33 
211 None None None None None None None None None None None None 15 
54 None None None None None None None None None None None None 17 
245 None None None None None None None None None None None None 50 
146 None None None None None None None None None None None None 16 
82 None None None None None None None None None None None None 25 
178 None None None None None None None None None None None None 11 
213 None None None None None None None None None None None None 45 
171 None None None None None None None None None None None None 13 
211 None None None None None None None None None None None None 82 
67 None None None None None None None None None None None None 57 
234 None None None None None None None None None None None None 23 
195 None None None None None None None None None None None None 36 
52 None None None None None None None None None None None None 3 
236 None None None None None None None None None None None None 30 
63 None None None None None None None None None None None None 15 
81 None None None None None None None None None None None None 15 
147 None None None None None None None None None None None None 26 
146 None None None None None None None None None None None None 23 
133 None None None None None None None None None None None None 46 
14 None None None None None None None None None None None None 2 
70 None None None None None None None None None None None None 12 
112 None None None None None None None None None None None None 56 
162 None None None None None None None None None None None None 31 
98 None None None None None None None None None None None None 40 
34 None None None None None None None None None None None None 13 
176 None None None None None None None None None None None None 30 
116 None None None None None None None None None None None None 13 
176 None None None None None None None None None None None None 31 
203 None None None None None None None None None None None None 46 
122 None None None None None None None None None None None None 28 
224 None None None None None None None None None None None None 53 
212 None None None None None None None None None None None None 42 
185 None None None None None None None None None None None None 5 
217 None None None None None None None None None None None None 13 
85 None None None None None None None None None None None None 6 
38 None None None None None None None None None None None None 8 
49 None None None None None None None None None None None None 9 
189 None None None None None None None None None None None None 22 
223 None None None None None None None None None None None None 26 
123 None None None None None None None None None None None None 9 
153 None None None None None None None None None None None None 11 
36 None None None None None None None None None None None None 24 
131 None None None None None None None None None None None None 22 
215 None None None None None None None None None None None None 56 
104 None None None None None None None None None None None None 47 
218 None None None None None None None None None None None None 21 
25 None None None None None None None None None None None None 3 
202 None None None None None None None None None None None None 8 
130 None None None None None None None None None None None None 25 
130 None None None None None None None None None None None None 16 
221 None None None None None None None None None None None None 30 
194 None None None None None None None None None None None None 18 
114 None None None None None None None None None None None None 37 
24 None None None None None None None None None None None None 4 
231 None None None None None None None None None None None None 48 
184 None None None None None None None None None None None None 12 
118 None None None None None None None None None None None None 10 
165 None None None None None None None None None None None None 21 
150 None None None None None None None None None None None None 23 
65 None None None None None None None None None None None None 14 
173 None None None None None None None None None None None None 23 
115 None None None None None None None None None None None None 18 
181 None None None None None None None None None None None None 40 
186 None None None None None None None None None None None None 13 
157 None None None None None None None None None None None None 28 
115 None None None None None None None None None None None None 16 
239 None None None None None None None None None None None None 20 
184 None None None None None None None None None None None None 45 
74 None None None None None None None None None None None None 19 
136 None None None None None None None None None None None None 35 
119 None None None None None None None None None None None None 39 
233 None None None None None None None None None None None None 55 
231 None None None None None None None None None None None None 27 
51 None None None None None None None None None None None None 4 
205 None None None None None None None None None None None None 47 
74 None None None None None None None None None None None None 19 
126 None None None None None None None None None None None None 15 
95 None None None None None None None None None None None None 19 
229 None None None None None None None None None None None None 19 
196 None None None None None None None None None None None None 29 
186 None None None None None None None None None None None None 24 
36 None None None None None None None None None None None None 19 
180 None None None None None None None None None None None None 48 
51 None None None None None None None None None None None None 6 
236 None None None None None None None None None None None None 34 
177 None None None None None None None None None None None None 17 
185 None None None None None None None None None None None None 33 
36 None None None None None None None None None None None None 12 
144 None None None None None None None None None None None None 21 
208 None None None None None None None None None None None None 32 
31 None None None None None None None None None None None None 13 
85 None None None None None None None None None None None None 22 
66 None None None None None None None None None None None None 19 
19 None None None None None None None None None None None None 3 
135 None None None None None None None None None None None None 37 
66 None None None None None None None None None None None None 9 
62 None None None None None None None None None None None None 8 
62 None None None None None None None None None None None None 23 
111 None None None None None None None None None None None None 33 
194 None None None None None None None None None None None None 17 
175 None None None None None None None None None None None None 29 
94 None None None None None None None None None None None None 8 
212 None None None None None None None None None None None None 14 
135 None None None None None None None None None None None None 15 
227 None None None None None None None None None None None None 51 
79 None None None None None None None None None None None None 10 
222 None None None None None None None None None None None None 14 
201 None None None None None None None None None None None None 30 
202 None None None None None None None None None None None None 103 
88 None None None None None None None None None None None None 23 
68 None None None None None None None None None None None None 11 
212 None None None None None None None None None None None None 19 
78 None None None None None None None None None None None None 24 
199 None None None None None None None None None None None None 29 
172 None None None None None None None None None None None None 8 
58 None None None None None None None None None None None None 20 
180 None None None None None None None None None None None None 28 
178 None None None None None None None None None None None None 34 
215 None None None None None None None None None None None None 42 
134 None None None None None None None None None None None None 24 
210 None None None None None None None None None None None None 27 
41 None None None None None None None None None None None None 5 
98 None None None None None None None None None None None None 32 
166 None None None None None None None None None None None None 14 
136 None None None None None None None None None None None None 32 
200 None None None None None None None None None None None None 12 
189 None None None None None None None None None None None None 66 
62 None None None None None None None None None None None None 16 
156 None None None None None None None None None None None None 46 
216 None None None None None None None None None None None None 25 
228 None None None None None None None None None None None None 44 
91 None None None None None None None None None None None None 8 
161 None None None None None None None None None None None None 27 
189 None None None None None None None None None None None None 12 
205 None None None None None None None None None None None None 58 
107 None None None None None None None None None None None None 5 
107 None None None None None None None None None None None None 41 
120 None None None None None None None None None None None None 17 
192 None None None None None None None None None None None None 47 
199 None None None None None None None None None None None None 45 
180 None None None None None None None None None None None None 23 
80 None None None None None None None None None None None None 11 
191 None None None None None None None None None None None None 18 
206 None None None None None None None None None None None None 26 
239 None None None None None None None None None None None None 15 
67 None None None None None None None None None None None None 9 
93 None None None None None None None None None None None None 27 
131 None None None None None None None None None None None None 31 
75 None None None None None None None None None None None None 24 
127 None None None None None None None None None None None None 42 
100 None None None None None None None None None None None None 20 
181 None None None None None None None None None None None None 41 
131 None None None None None None None None None None None None 39 
89 None None None None None None None None None None None None 9 
108 None None None None None None None None None None None None 56 
106 None None None None None None None None None None None None 17 
32 None None None None None None None None None None None None 5 
229 None None None None None None None None None None None None 14 
238 None None None None None None None None None None None None 30 
72 None None None None None None None None None None None None 7 
231 None None None None None None None None None None None None 95 
175 None None None None None None None None None None None None 48 
14 None None None None None None None None None None None None 6 
144 None None None None None None None None None None None None 16 
172 None None None None None None None None None None None None 31 
126 None None None None None None None None None None None None 11 
55 None None None None None None None None None None None None 21 
95 None None None None None None None None None None None None 7 
26 None None None None None None None None None None None None 4 
29 None None None None None None None None None None None None 10 
56 None None None None None None None None None None None None 21 
39 None None None None None None None None None None None None 9 
14 None None None None None None None None None None None None 5 
18 None None None None None None None None None None None None 7 
167 None None None None None None None None None None None None 44 
49 None None None None None None None None None None None None 11 
106 None None None None None None None None None None None None 14 
157 None None None None None None None None None None None None 20 
127 None None None None None None None None None None None None 43 
151 None None None None None None None None None None None None 14 
58 None None None None None None None None None None None None 3 
171 None None None None None None None None None None None None 20 
168 None None None None None None None None None None None None 21 
231 None None None None None None None None None None None None 36 
192 None None None None None None None None None None None None 26 
18 None None None None None None None None None None None None 4 
227 None None None None None None None None None None None None 29 
226 None None None None None None None None None None None None 59 
220 None None None None None None None None None None None None 43 
24 None None None None None None None None None None None None 2 
52 None None None None None None None None None None None None 15 
243 None None None None None None None None None None None None 40 
199 None None None None None None None None None None None None 9 
57 None None None None None None None None None None None None 31 
98 None None None None None None None None None None None None 15 
66 None None None None None None None None None None None None 3 
39 None None None None None None None None None None None None 4 
226 None None None None None None None None None None None None 42 
137 None None None None None None None None None None None None 38 
155 None None None None None None None None None None None None 7 
135 None None None None None None None None None None None None 14 
185 None None None None None None None None None None None None 8 
27 None None None None None None None None None None None None 11 
120 None None None None None None None None None None None None 30 
149 None None None None None None None None None None None None 21 
76 None None None None None None None None None None None None 6 
135 None None None None None None None None None None None None 24 
204 None None None None None None None None None None None None 31 
122 None None None None None None None None None None None None 2 
218 None None None None None None None None None None None None 39 
248 None None None None None None None None None None None None 26 
23 None None None None None None None None None None None None 2 
162 None None None None None None None None None None None None 11 
139 None None None None None None None None None None None None 33 
47 None None None None None None None None None None None None 7 
61 None None None None None None None None None None None None 16 
7 None None None None None None None None None None None None 4 
69 None None None None None None None None None None None None 22 
77 None None None None None None None None None None None None 16 
226 None None None None None None None None None None None None 30 
134 None None None None None None None None None None None None 32 
94 None None None None None None None None None None None None 22 
81 None None None None None None None None None None None None 24 
216 None None None None None None None None None None None None 29 
152 None None None None None None None None None None None None 12 
185 None None None None None None None None None None None None 15 
177 None None None None None None None None None None None None 10 
47 None None None None None None None None None None None None 19 
144 None None None None None None None None None None None None 39 
145 None None None None None None None None None None None None 11 
46 None None None None None None None None None None None None 21 
206 None None None None None None None None None None None None 37 
221 None None None None None None None None None None None None 44 
148 None None None None None None None None None None None None 24 
78 None None None None None None None None None None None None 24 
206 None None None None None None None None None None None None 55 
152 None None None None None None None None None None None None 21 
67 None None None None None None None None None None None None 9 
138 None None None None None None None None None None None None 21 
81 None None None None None None None None None None None None 32 
180 None None None None None None None None None None None None 25 
80 None None None None None None None None None None None None 8 
222 None None None None None None None None None None None None 13 
98 None None None None None None None None None None None None 32 
35 None None None None None None None None None None None None 5 
72 None None None None None None None None None None None None 25 
48 None None None None None None None None None None None None 7 
47 None None None None None None None None None None None None 3 
194 None None None None None None None None None None None None 13 
89 None None None None None None None None None None None None 34 
76 None None None None None None None None None None None None 13 
100 None None None None None None None None None None None None 37 
95 None None None None None None None None None None None None 7 
205 None None None None None None None None None None None None 57 
76 None None None None None None None None None None None None 5 
219 None None None None None None None None None None None None 31 
99 None None None None None None None None None None None None 24 
221 None None None None None None None None None None None None 51 
81 None None None None None None None None None None None None 19 
142 None None None None None None None None None None None None 16 
30 None None None None None None None None None None None None 3 
80 None None None None None None None None None None None None 28 
159 None None None None None None None None None None None None 57 
203 None None None None None None None None None None None None 12 
92 None None None None None None None None None None None None 30 
244 None None None None None None None None None None None None 26 
203 None None None None None None None None None None None None 23 
186 None None None None None None None None None None None None 22 
185 None None None None None None None None None None None None 12 
94 None None None None None None None None None None None None 12 
183 None None None None None None None None None None None None 38 
11 None None None None None None None None None None None None 4 
231 None None None None None None None None None None None None 6 
94 None None None None None None None None None None None None 40 
80 None None None None None None None None None None None None 22 
194 None None None None None None None None None None None None 5 
6 None None None None None None None None None None None None 5 
203 None None None None None None None None None None None None 17 
131 None None None None None None None None None None None None 34 
128 None None None None None None None None None None None None 23 
113 None None None None None None None None None None None None 10 
206 None None None None None None None None None None None None 38 
200 None None None None None None None None None None None None 34 
93 None None None None None None None None None None None None 33 
158 None None None None None None None None None None None None 15 
194 None None None None None None None None None None None None 21 
73 None None None None None None None None None None None None 8 
214 None None None None None None None None None None None None 10 
138 None None None None None None None None None None None None 20 
124 None None None None None None None None None None None None 44 
189 None None None None None None None None None None None None 44 
66 None None None None None None None None None None None None 5 
134 None None None None None None None None None None None None 11 
196 None None None None None None None None None None None None 33 
185 None None None None None None None None None None None None 35 
195 None None None None None None None None None None None None 27 
210 None None None None None None None None None None None None 40 
231 None None None None None None None None None None None None 29 
212 None None None None None None None None None None None None 11 
240 None None None None None None None None None None None None 37 
160 None None None None None None None None None None None None 15 
104 None None None None None None None None None None None None 40 
57 None None None None None None None None None None None None 3 
137 None None None None None None None None None None None None 33 
213 None None None None None None None None None None None None 29 
144 None None None None None None None None None None None None 11 
207 None None None None None None None None None None None None 15 
70 None None None None None None None None None None None None 20 
33 None None None None None None None None None None None None 9 
42 None None None None None None None None None None None None 15 
174 None None None None None None None None None None None None 40 
107 None None None None None None None None None None None None 36 
171 None None None None None None None None None None None None 25 
149 None None None None None None None None None None None None 27 
130 None None None None None None None None None None None None 6 
12 None None None None None None None None None None None None 5 
11 None None None None None None None None None None None None 2 
190 None None None None None None None None None None None None 25 
71 None None None None None None None None None None None None 8 
45 None None None None None None None None None None None None 10 
41 None None None None None None None None None None None None 10 
39 None None None None None None None None None None None None 9 
119 None None None None None None None None None None None None 18 
157 None None None None None None None None None None None None 72 
197 None None None None None None None None None None None None 28 
108 None None None None None None None None None None None None 24 
61 None None None None None None None None None None None None 12 
122 None None None None None None None None None None None None 43 
116 None None None None None None None None None None None None 30 
65 None None None None None None None None None None None None 16 
175 None None None None None None None None None None None None 9 
231 None None None None None None None None None None None None 27 
109 None None None None None None None None None None None None 56 
164 None None None None None None None None None None None None 32 
81 None None None None None None None None None None None None 29 
181 None None None None None None None None None None None None 23 
247 None None None None None None None None None None None None 36 
142 None None None None None None None None None None None None 23 
220 None None None None None None None None None None None None 58 
160 None None None None None None None None None None None None 11 
206 None None None None None None None None None None None None 26 
68 None None None None None None None None None None None None 20 
148 None None None None None None None None None None None None 26 
99 None None None None None None None None None None None None 40 
15 None None None None None None None None None None None None 4 
187 None None None None None None None None None None None None 28 
172 None None None None None None None None None None None None 46 
166 None None None None None None None None None None None None 35 
80 None None None None None None None None None None None None 6 
26 None None None None None None None None None None None None 18 
89 None None None None None None None None None None None None 37 
139 None None None None None None None None None None None None 21 
178 None None None None None None None None None None None None 21 
132 None None None None None None None None None None None None 6 
29 None None None None None None None None None None None None 4 
31 None None None None None None None None None None None None 8 
78 None None None None None None None None None None None None 8 
174 None None None None None None None None None None None None 29 
58 None None None None None None None None None None None None 12 
70 None None None None None None None None None None None None 12 
154 None None None None None None None None None None None None 32 
33 None None None None None None None None None None None None 7 
52 None None None None None None None None None None None None 2 
238 None None None None None None None None None None None None 33 
180 None None None None None None None None None None None None 22 
213 None None None None None None None None None None None None 59 
197 None None None None None None None None None None None None 26 
136 None None None None None None None None None None None None 14 
153 None None None None None None None None None None None None 42 
91 None None None None None None None None None None None None 31 
130 None None None None None None None None None None None None 5 
186 None None None None None None None None None None None None 30 
85 None None None None None None None None None None None None 23 
124 None None None None None None None None None None None None 32 
129 None None None None None None None None None None None None 28 
126 None None None None None None None None None None None None 13 
66 None None None None None None None None None None None None 29 
121 None None None None None None None None None None None None 31 
136 None None None None None None None None None None None None 19 
33 None None None None None None None None None None None None 2 
63 None None None None None None None None None None None None 16 
197 None None None None None None None None None None None None 21 
149 None None None None None None None None None None None None 40 
15 None None None None None None None None None None None None 6 
68 None None None None None None None None None None None None 12 
88 None None None None None None None None None None None None 13 
74 None None None None None None None None None None None None 14 
64 None None None None None None None None None None None None 11 
43 None None None None None None None None None None None None 19 
162 None None None None None None None None None None None None 31 
201 None None None None None None None None None None None None 35 
214 None None None None None None None None None None None None 9 
31 None None None None None None None None None None None None 16 
210 None None None None None None None None None None None None 28 
244 None None None None None None None None None None None None 25 
192 None None None None None None None None None None None None 27 
99 None None None None None None None None None None None None 12 
94 None None None None None None None None None None None None 19 
189 None None None None None None None None None None None None 27 
81 None None None None None None None None None None None None 17 
154 None None None None None None None None None None None None 10 
15 None None None None None None None None None None None None 2 
84 None None None None None None None None None None None None 10 
188 None None None None None None None None None None None None 50 
85 None None None None None None None None None None None None 24 
55 None None None None None None None None None None None None 3 
223 None None None None None None None None None None None None 23 
154 None None None None None None None None None None None None 16 
99 None None None None None None None None None None None None 13 
155 None None None None None None None None None None None None 30 
91 None None None None None None None None None None None None 17 
74 None None None None None None None None None None None None 31 
142 None None None None None None None None None None None None 46 
136 None None None None None None None None None None None None 21 
167 None None None None None None None None None None None None 18 
165 None None None None None None None None None None None None 20 
135 None None None None None None None None None None None None 25 
113 None None None None None None None None None None None None 9 
39 None None None None None None None None None None None None 2 
160 None None None None None None None None None None None None 15 
117 None None None None None None None None None None None None 11 
92 None None None None None None None None None None None None 40 
178 None None None None None None None None None None None None 20 
241 None None None None None None None None None None None None 34 
13 None None None None None None None None None None None None 2 
171 None None None None None None None None None None None None 25 
19 None None None None None None None None None None None None 14 
150 None None None None None None None None None None None None 12 
70 None None None None None None None None None None None None 16 
63 None None None None None None None None None None None None 3 
213 None None None None None None None None None None None None 9 
191 None None None None None None None None None None None None 35 
86 None None None None None None None None None None None None 11 
135 None None None None None None None None None None None None 44 
128 None None None None None None None None None None None None 19 
73 None None None None None None None None None None None None 12 
234 None None None None None None None None None None None None 30 
78 None None None None None None None None None None None None 15 
217 None None None None None None None None None None None None 24 
141 None None None None None None None None None None None None 24 
143 None None None None None None None None None None None None 27 
238 None None None None None None None None None None None None 37 
65 None None None None None None None None None None None None 7 
84 None None None None None None None None None None None None 34 
48 None None None None None None None None None None None None 19 
130 None None None None None None None None None None None None 27 
71 None None None None None None None None None None None None 21 
232 None None None None None None None None None None None None 41 
111 None None None None None None None None None None None None 43 
77 None None None None None None None None None None None None 14 
143 None None None None None None None None None None None None 9 
30 None None None None None None None None None None None None 2 
43 None None None None None None None None None None None None 3 
15 None None None None None None None None None None None None 3 
24 None None None None None None None None None None None None 3 
130 None None None None None None None None None None None None 34 
209 None None None None None None None None None None None None 64 
206 None None None None None None None None None None None None 70 
240 None None None None None None None None None None None None 21 
187 None None None None None None None None None None None None 39 
99 None None None None None None None None None None None None 7 
124 None None None None None None None None None None None None 29 
227 None None None None None None None None None None None None 65 
181 None None None None None None None None None None None None 26 
241 None None None None None None None None None None None None 47 
42 None None None None None None None None None None None None 5 
141 None None None None None None None None None None None None 44 
207 None None None None None None None None None None None None 37 
195 None None None None None None None None None None None None 17 
170 None None None None None None None None None None None None 85 
160 None None None None None None None None None None None None 9 
77 None None None None None None None None None None None None 8 
73 None None None None None None None None None None None None 9 
10 None None None None None None None None None None None None 4 
143 None None None None None None None None None None None None 34 
150 None None None None None None None None None None None None 32 
242 None None None None None None None None None None None None 39 
55 None None None None None None None None None None None None 7 
214 None None None None None None None None None None None None 12 
144 None None None None None None None None None None None None 20 
213 None None None None None None None None None None None None 23 
233 None None None None None None None None None None None None 9 
62 None None None None None None None None None None None None 16 
80 None None None None None None None None None None None None 5 
227 None None None None None None None None None None None None 19 
166 None None None None None None None None None None None None 59 
55 None None None None None None None None None None None None 9 
128 None None None None None None None None None None None None 31 
31 None None None None None None None None None None None None 6 
36 None None None None None None None None None None None None 13 
229 None None None None None None None None None None None None 8 
78 None None None None None None None None None None None None 12 
163 None None None None None None None None None None None None 35 
84 None None None None None None None None None None None None 32 
68 None None None None None None None None None None None None 25 
137 None None None None None None None None None None None None 15 
102 None None None None None None None None None None None None 9 
99 None None None None None None None None None None None None 3 
187 None None None None None None None None None None None None 44 
149 None None None None None None None None None None None None 33 
230 None None None None None None None None None None None None 21 
183 None None None None None None None None None None None None 34 
123 None None None None None None None None None None None None 34 
65 None None None None None None None None None None None None 27 
240 None None None None None None None None None None None None 29 
85 None None None None None None None None None None None None 9 
148 None None None None None None None None None None None None 48 
59 None None None None None None None None None None None None 8 
219 None None None None None None None None None None None None 35 
200 None None None None None None None None None None None None 53 
29 None None None None None None None None None None None None 4 
56 None None None None None None None None None None None None 7 
199 None None None None None None None None None None None None 62 
163 None None None None None None None None None None None None 20 
146 None None None None None None None None None None None None 14 
81 None None None None None None None None None None None None 9 
103 None None None None None None None None None None None None 46 
132 None None None None None None None None None None None None 28 
227 None None None None None None None None None None None None 35 
96 None None None None None None None None None None None None 12 
130 None None None None None None None None None None None None 21 
151 None None None None None None None None None None None None 13 
227 None None None None None None None None None None None None 14 
73 None None None None None None None None None None None None 6 
28 None None None None None None None None None None None None 3 
113 None None None None None None None None None None None None 43 
171 None None None None None None None None None None None None 24 
174 None None None None None None None None None None None None 24 
40 None None None None None None None None None None None None 8 
106 None None None None None None None None None None None None 6 
37 None None None None None None None None None None None None 13 
237 None None None None None None None None None None None None 43 
199 None None None None None None None None None None None None 10 
124 None None None None None None None None None None None None 29 
76 None None None None None None None None None None None None 27 
95 None None None None None None None None None None None None 22 
178 None None None None None None None None None None None None 28 
81 None None None None None None None None None None None None 30 
199 None None None None None None None None None None None None 30 
104 None None None None None None None None None None None None 13 
94 None None None None None None None None None None None None 25 
121 None None None None None None None None None None None None 29 
229 None None None None None None None None None None None None 40 
149 None None None None None None None None None None None None 30 
208 None None None None None None None None None None None None 23 
110 None None None None None None None None None None None None 39 
90 None None None None None None None None None None None None 10 
160 None None None None None None None None None None None None 11 
234 None None None None None None None None None None None None 25 
16 None None None None None None None None None None None None 7 
